Region;Trending Date;Videos Count;Record Id;Category Title
Japan;10/5/2018 0:00:00;2;6338;Science & Technology
Japan;11/5/2018 0:00:00;2;6339;Science & Technology
Japan;15/5/2018 0:00:00;2;6342;Science & Technology
Japan;24/5/2018 0:00:00;2;6349;Science & Technology
Japan;27/5/2018 0:00:00;2;6352;Science & Technology
Japan;29/5/2018 0:00:00;2;6354;Science & Technology
Japan;3/6/2018 0:00:00;2;6356;Science & Technology
Japan;9/6/2018 0:00:00;2;6361;Science & Technology
Japan;12/6/2018 0:00:00;2;6364;Science & Technology
Japan;13/6/2018 0:00:00;2;6365;Science & Technology
Japan;22/2/2018 0:00:00;4;6296;Science & Technology
Japan;24/2/2018 0:00:00;4;6297;Science & Technology
Japan;27/2/2018 0:00:00;4;6299;Science & Technology
Japan;28/2/2018 0:00:00;4;6300;Science & Technology
Japan;4/3/2018 0:00:00;4;6302;Science & Technology
Japan;17/3/2018 0:00:00;4;6308;Science & Technology
Japan;19/3/2018 0:00:00;4;6310;Science & Technology
Japan;27/3/2018 0:00:00;4;6314;Science & Technology
Japan;28/3/2018 0:00:00;4;6315;Science & Technology
Japan;31/3/2018 0:00:00;4;6318;Science & Technology
Japan;1/4/2018 0:00:00;4;6319;Science & Technology
Japan;17/4/2018 0:00:00;4;6324;Science & Technology
Japan;25/4/2018 0:00:00;4;6328;Science & Technology
Japan;27/4/2018 0:00:00;4;6329;Science & Technology
Japan;28/4/2018 0:00:00;4;6330;Science & Technology
Japan;8/5/2018 0:00:00;4;6336;Science & Technology
Japan;9/5/2018 0:00:00;4;6337;Science & Technology
Japan;12/5/2018 0:00:00;4;6340;Science & Technology
Japan;16/5/2018 0:00:00;4;6343;Science & Technology
Japan;17/5/2018 0:00:00;4;6344;Science & Technology
Japan;18/5/2018 0:00:00;4;6345;Science & Technology
Japan;25/5/2018 0:00:00;4;6350;Science & Technology
Japan;26/5/2018 0:00:00;4;6351;Science & Technology
Japan;30/5/2018 0:00:00;4;6355;Science & Technology
Japan;6/6/2018 0:00:00;4;6359;Science & Technology
Japan;7/6/2018 0:00:00;4;6360;Science & Technology
Japan;11/6/2018 0:00:00;4;6363;Science & Technology
Japan;26/3/2018 0:00:00;6;6313;Science & Technology
Japan;29/3/2018 0:00:00;6;6316;Science & Technology
Japan;16/4/2018 0:00:00;6;6323;Science & Technology
Japan;1/5/2018 0:00:00;6;6332;Science & Technology
Japan;7/5/2018 0:00:00;6;6335;Science & Technology
Japan;4/6/2018 0:00:00;6;6357;Science & Technology
Japan;10/6/2018 0:00:00;6;6362;Science & Technology
Japan;8/2/2018 0:00:00;8;6291;Science & Technology
Japan;21/2/2018 0:00:00;8;6295;Science & Technology
Japan;22/4/2018 0:00:00;8;6326;Science & Technology
Japan;14/5/2018 0:00:00;8;6341;Science & Technology
Japan;21/5/2018 0:00:00;8;6346;Science & Technology
Japan;22/5/2018 0:00:00;8;6347;Science & Technology
Japan;28/5/2018 0:00:00;8;6353;Science & Technology
Japan;30/4/2018 0:00:00;10;6331;Science & Technology
Japan;5/6/2018 0:00:00;10;6358;Science & Technology
Japan;23/5/2018 0:00:00;12;6348;Science & Technology
Japan;7/2/2018 0:00:00;8;6366;Sports
Japan;8/2/2018 0:00:00;8;6367;Sports
Japan;13/3/2018 0:00:00;8;6400;Sports
Japan;14/3/2018 0:00:00;8;6401;Sports
Japan;18/5/2018 0:00:00;8;6459;Sports
Japan;6/6/2018 0:00:00;8;6477;Sports
Japan;10/3/2018 0:00:00;10;6397;Sports
Japan;24/5/2018 0:00:00;10;6464;Sports
Japan;6/3/2018 0:00:00;12;6393;Sports
Japan;7/3/2018 0:00:00;12;6394;Sports
Japan;27/3/2018 0:00:00;12;6413;Sports
Japan;30/4/2018 0:00:00;12;6441;Sports
Japan;23/2/2018 0:00:00;16;6382;Sports
Japan;9/3/2018 0:00:00;16;6396;Sports
Japan;17/4/2018 0:00:00;16;6428;Sports
Japan;1/5/2018 0:00:00;16;6442;Sports
Japan;16/5/2018 0:00:00;16;6457;Sports
Japan;19/5/2018 0:00:00;16;6460;Sports
Japan;22/5/2018 0:00:00;16;6462;Sports
Japan;10/6/2018 0:00:00;16;6481;Sports
Japan;20/3/2018 0:00:00;18;6406;Sports
Japan;26/3/2018 0:00:00;18;6412;Sports
Japan;30/3/2018 0:00:00;18;6416;Sports
Japan;20/4/2018 0:00:00;18;6431;Sports
Japan;14/6/2018 0:00:00;18;6485;Sports
Japan;23/3/2018 0:00:00;20;6409;Sports
Japan;28/3/2018 0:00:00;20;6414;Sports
Japan;29/3/2018 0:00:00;20;6415;Sports
Japan;27/4/2018 0:00:00;20;6438;Sports
Japan;11/5/2018 0:00:00;20;6452;Sports
Japan;23/5/2018 0:00:00;20;6463;Sports
Japan;7/6/2018 0:00:00;20;6478;Sports
Japan;10/2/2018 0:00:00;22;6369;Sports
Japan;22/2/2018 0:00:00;22;6381;Sports
Japan;28/2/2018 0:00:00;22;6387;Sports
Japan;1/3/2018 0:00:00;22;6388;Sports
Japan;5/3/2018 0:00:00;22;6392;Sports
Japan;18/3/2018 0:00:00;22;6404;Sports
Japan;25/4/2018 0:00:00;22;6436;Sports
Japan;9/5/2018 0:00:00;22;6450;Sports
Japan;16/3/2018 0:00:00;24;6402;Sports
Japan;3/4/2018 0:00:00;24;6420;Sports
Japan;18/4/2018 0:00:00;24;6429;Sports
Japan;26/5/2018 0:00:00;24;6466;Sports
Japan;30/5/2018 0:00:00;24;6470;Sports
Japan;9/2/2018 0:00:00;26;6368;Sports
Japan;16/2/2018 0:00:00;26;6375;Sports
Japan;24/2/2018 0:00:00;26;6383;Sports
Japan;2/3/2018 0:00:00;26;6389;Sports
Japan;3/3/2018 0:00:00;26;6390;Sports
Japan;17/3/2018 0:00:00;26;6403;Sports
Japan;10/5/2018 0:00:00;26;6451;Sports
Japan;12/5/2018 0:00:00;26;6453;Sports
Japan;27/5/2018 0:00:00;26;6467;Sports
Japan;9/6/2018 0:00:00;26;6480;Sports
Japan;11/6/2018 0:00:00;26;6482;Sports
Japan;13/2/2018 0:00:00;28;6372;Sports
Japan;20/2/2018 0:00:00;28;6379;Sports
Japan;22/3/2018 0:00:00;28;6408;Sports
Japan;24/3/2018 0:00:00;28;6410;Sports
Japan;19/4/2018 0:00:00;28;6430;Sports
Japan;24/4/2018 0:00:00;28;6435;Sports
Japan;12/6/2018 0:00:00;28;6483;Sports
Japan;12/2/2018 0:00:00;30;6371;Sports
Japan;17/2/2018 0:00:00;30;6376;Sports
Japan;27/2/2018 0:00:00;30;6386;Sports
Japan;21/3/2018 0:00:00;30;6407;Sports
Japan;14/4/2018 0:00:00;30;6425;Sports
Japan;29/4/2018 0:00:00;30;6440;Sports
Japan;3/6/2018 0:00:00;30;6474;Sports
Japan;5/6/2018 0:00:00;30;6476;Sports
Japan;13/6/2018 0:00:00;30;6484;Sports
Japan;7/4/2018 0:00:00;32;6424;Sports
Japan;13/5/2018 0:00:00;32;6454;Sports
Japan;15/5/2018 0:00:00;32;6456;Sports
Japan;17/5/2018 0:00:00;32;6458;Sports
Japan;29/5/2018 0:00:00;32;6469;Sports
Japan;11/2/2018 0:00:00;34;6370;Sports
Japan;14/2/2018 0:00:00;34;6373;Sports
Japan;21/2/2018 0:00:00;34;6380;Sports
Japan;11/3/2018 0:00:00;34;6398;Sports
Japan;2/5/2018 0:00:00;34;6443;Sports
Japan;25/5/2018 0:00:00;34;6465;Sports
Japan;19/2/2018 0:00:00;36;6378;Sports
Japan;8/3/2018 0:00:00;36;6395;Sports
Japan;28/4/2018 0:00:00;36;6439;Sports
Japan;5/5/2018 0:00:00;36;6446;Sports
Japan;8/5/2018 0:00:00;36;6449;Sports
Japan;14/5/2018 0:00:00;36;6455;Sports
Japan;28/5/2018 0:00:00;36;6468;Sports
Japan;8/6/2018 0:00:00;36;6479;Sports
Japan;21/4/2018 0:00:00;38;6432;Sports
Japan;26/4/2018 0:00:00;38;6437;Sports
Japan;26/2/2018 0:00:00;40;6385;Sports
Japan;4/4/2018 0:00:00;40;6421;Sports
Japan;4/3/2018 0:00:00;42;6391;Sports
Japan;2/6/2018 0:00:00;42;6473;Sports
Japan;18/2/2018 0:00:00;44;6377;Sports
Japan;31/3/2018 0:00:00;44;6417;Sports
Japan;2/4/2018 0:00:00;44;6419;Sports
Japan;3/5/2018 0:00:00;44;6444;Sports
Japan;31/5/2018 0:00:00;44;6471;Sports
Japan;12/3/2018 0:00:00;46;6399;Sports
Japan;25/3/2018 0:00:00;46;6411;Sports
Japan;22/4/2018 0:00:00;48;6433;Sports
Japan;21/5/2018 0:00:00;48;6461;Sports
Japan;15/4/2018 0:00:00;50;6426;Sports
Japan;16/4/2018 0:00:00;50;6427;Sports
Japan;23/4/2018 0:00:00;50;6434;Sports
Japan;6/5/2018 0:00:00;50;6447;Sports
Japan;15/2/2018 0:00:00;52;6374;Sports
Japan;6/4/2018 0:00:00;52;6423;Sports
Japan;4/6/2018 0:00:00;52;6475;Sports
Japan;5/4/2018 0:00:00;56;6422;Sports
Japan;7/5/2018 0:00:00;56;6448;Sports
Japan;4/5/2018 0:00:00;60;6445;Sports
Japan;1/6/2018 0:00:00;60;6472;Sports
Japan;19/3/2018 0:00:00;64;6405;Sports
Japan;1/4/2018 0:00:00;64;6418;Sports
Japan;25/2/2018 0:00:00;68;6384;Sports
Japan;12/2/2018 0:00:00;2;6487;Travel & Events
Japan;13/2/2018 0:00:00;2;6488;Travel & Events
Japan;17/2/2018 0:00:00;2;6490;Travel & Events
Japan;18/2/2018 0:00:00;2;6491;Travel & Events
Japan;23/2/2018 0:00:00;2;6494;Travel & Events
Japan;26/2/2018 0:00:00;2;6497;Travel & Events
Japan;12/3/2018 0:00:00;2;6503;Travel & Events
Japan;30/3/2018 0:00:00;2;6514;Travel & Events
Japan;7/4/2018 0:00:00;2;6518;Travel & Events
Japan;14/4/2018 0:00:00;2;6519;Travel & Events
Japan;20/4/2018 0:00:00;2;6524;Travel & Events
Japan;22/4/2018 0:00:00;2;6525;Travel & Events
Japan;23/4/2018 0:00:00;2;6526;Travel & Events
Japan;25/4/2018 0:00:00;2;6528;Travel & Events
Japan;1/5/2018 0:00:00;2;6531;Travel & Events
Japan;5/5/2018 0:00:00;2;6532;Travel & Events
Japan;11/5/2018 0:00:00;2;6536;Travel & Events
Japan;27/5/2018 0:00:00;2;6544;Travel & Events
Japan;16/2/2018 0:00:00;4;6489;Travel & Events
Japan;20/2/2018 0:00:00;4;6493;Travel & Events
Japan;24/2/2018 0:00:00;4;6495;Travel & Events
Japan;25/2/2018 0:00:00;4;6496;Travel & Events
Japan;27/2/2018 0:00:00;4;6498;Travel & Events
Japan;9/3/2018 0:00:00;4;6502;Travel & Events
Japan;13/3/2018 0:00:00;4;6504;Travel & Events
Japan;14/3/2018 0:00:00;4;6505;Travel & Events
Japan;16/3/2018 0:00:00;4;6506;Travel & Events
Japan;22/3/2018 0:00:00;4;6509;Travel & Events
Japan;25/3/2018 0:00:00;4;6511;Travel & Events
Japan;26/3/2018 0:00:00;4;6512;Travel & Events
Japan;29/3/2018 0:00:00;4;6513;Travel & Events
Japan;3/4/2018 0:00:00;4;6515;Travel & Events
Japan;5/4/2018 0:00:00;4;6517;Travel & Events
Japan;15/4/2018 0:00:00;4;6520;Travel & Events
Japan;17/4/2018 0:00:00;4;6522;Travel & Events
Japan;18/4/2018 0:00:00;4;6523;Travel & Events
Japan;24/4/2018 0:00:00;4;6527;Travel & Events
Japan;29/4/2018 0:00:00;4;6530;Travel & Events
Japan;9/5/2018 0:00:00;4;6534;Travel & Events
Japan;10/5/2018 0:00:00;4;6535;Travel & Events
Japan;13/5/2018 0:00:00;4;6537;Travel & Events
Japan;18/5/2018 0:00:00;4;6538;Travel & Events
Japan;21/5/2018 0:00:00;4;6539;Travel & Events
Japan;22/5/2018 0:00:00;4;6540;Travel & Events
Japan;24/5/2018 0:00:00;4;6541;Travel & Events
Japan;25/5/2018 0:00:00;4;6542;Travel & Events
Japan;26/5/2018 0:00:00;4;6543;Travel & Events
Japan;31/5/2018 0:00:00;4;6545;Travel & Events
Japan;1/6/2018 0:00:00;4;6546;Travel & Events
Japan;2/6/2018 0:00:00;4;6547;Travel & Events
Japan;3/6/2018 0:00:00;4;6548;Travel & Events
Japan;4/6/2018 0:00:00;4;6549;Travel & Events
Japan;7/6/2018 0:00:00;4;6550;Travel & Events
Japan;12/6/2018 0:00:00;4;6551;Travel & Events
Japan;13/6/2018 0:00:00;4;6552;Travel & Events
Japan;14/6/2018 0:00:00;4;6553;Travel & Events
Japan;19/2/2018 0:00:00;6;6492;Travel & Events
Japan;28/2/2018 0:00:00;6;6499;Travel & Events
Japan;17/3/2018 0:00:00;6;6507;Travel & Events
Japan;4/4/2018 0:00:00;6;6516;Travel & Events
Japan;26/4/2018 0:00:00;6;6529;Travel & Events
Japan;6/5/2018 0:00:00;6;6533;Travel & Events
Japan;7/2/2018 0:00:00;8;6486;Travel & Events
Japan;5/3/2018 0:00:00;8;6500;Travel & Events
Japan;7/3/2018 0:00:00;8;6501;Travel & Events
Japan;23/3/2018 0:00:00;8;6510;Travel & Events
Japan;16/4/2018 0:00:00;8;6521;Travel & Events
Japan;21/3/2018 0:00:00;12;6508;Travel & Events
Russia;28/3/2018 0:00:00;2;6686;Autos & Vehicles
Russia;1/4/2018 0:00:00;2;6690;Autos & Vehicles
Russia;2/1/2018 0:00:00;4;6603;Autos & Vehicles
Russia;27/3/2018 0:00:00;4;6685;Autos & Vehicles
Russia;29/3/2018 0:00:00;4;6687;Autos & Vehicles
Russia;24/12/2017 0:00:00;6;6594;Autos & Vehicles
Russia;21/1/2018 0:00:00;6;6620;Autos & Vehicles
Russia;22/1/2018 0:00:00;6;6621;Autos & Vehicles
Russia;5/2/2018 0:00:00;6;6635;Autos & Vehicles
Russia;4/3/2018 0:00:00;6;6662;Autos & Vehicles
Russia;18/3/2018 0:00:00;6;6676;Autos & Vehicles
Russia;19/3/2018 0:00:00;6;6677;Autos & Vehicles
Russia;4/4/2018 0:00:00;6;6693;Autos & Vehicles
Russia;15/4/2018 0:00:00;6;6698;Autos & Vehicles
Russia;2/5/2018 0:00:00;6;6715;Autos & Vehicles
Russia;7/5/2018 0:00:00;6;6720;Autos & Vehicles
Russia;10/5/2018 0:00:00;6;6723;Autos & Vehicles
Russia;13/5/2018 0:00:00;6;6726;Autos & Vehicles
Russia;31/12/2017 0:00:00;8;6601;Autos & Vehicles
Russia;1/1/2018 0:00:00;8;6602;Autos & Vehicles
Russia;3/1/2018 0:00:00;8;6604;Autos & Vehicles
Russia;4/1/2018 0:00:00;8;6605;Autos & Vehicles
Russia;6/1/2018 0:00:00;8;6607;Autos & Vehicles
Russia;15/3/2018 0:00:00;8;6673;Autos & Vehicles
Russia;17/3/2018 0:00:00;8;6675;Autos & Vehicles
Russia;25/3/2018 0:00:00;8;6683;Autos & Vehicles
Russia;18/4/2018 0:00:00;8;6701;Autos & Vehicles
Russia;23/4/2018 0:00:00;8;6706;Autos & Vehicles
Russia;25/4/2018 0:00:00;8;6708;Autos & Vehicles
Russia;6/5/2018 0:00:00;8;6719;Autos & Vehicles
Russia;11/12/2017 0:00:00;10;6581;Autos & Vehicles
Russia;25/12/2017 0:00:00;10;6595;Autos & Vehicles
Russia;8/1/2018 0:00:00;10;6609;Autos & Vehicles
Russia;15/1/2018 0:00:00;10;6614;Autos & Vehicles
Russia;28/1/2018 0:00:00;10;6627;Autos & Vehicles
Russia;11/2/2018 0:00:00;10;6641;Autos & Vehicles
Russia;22/2/2018 0:00:00;10;6652;Autos & Vehicles
Russia;26/3/2018 0:00:00;10;6684;Autos & Vehicles
Russia;3/4/2018 0:00:00;10;6692;Autos & Vehicles
Russia;7/4/2018 0:00:00;10;6696;Autos & Vehicles
Russia;22/4/2018 0:00:00;10;6705;Autos & Vehicles
Russia;28/4/2018 0:00:00;10;6711;Autos & Vehicles
Russia;30/4/2018 0:00:00;10;6713;Autos & Vehicles
Russia;5/5/2018 0:00:00;10;6718;Autos & Vehicles
Russia;6/6/2018 0:00:00;10;6750;Autos & Vehicles
Russia;24/11/2017 0:00:00;12;6564;Autos & Vehicles
Russia;6/12/2017 0:00:00;12;6576;Autos & Vehicles
Russia;7/12/2017 0:00:00;12;6577;Autos & Vehicles
Russia;16/12/2017 0:00:00;12;6586;Autos & Vehicles
Russia;22/12/2017 0:00:00;12;6592;Autos & Vehicles
Russia;12/1/2018 0:00:00;12;6611;Autos & Vehicles
Russia;13/1/2018 0:00:00;12;6612;Autos & Vehicles
Russia;14/1/2018 0:00:00;12;6613;Autos & Vehicles
Russia;19/1/2018 0:00:00;12;6618;Autos & Vehicles
Russia;23/1/2018 0:00:00;12;6622;Autos & Vehicles
Russia;25/1/2018 0:00:00;12;6624;Autos & Vehicles
Russia;26/1/2018 0:00:00;12;6625;Autos & Vehicles
Russia;10/2/2018 0:00:00;12;6640;Autos & Vehicles
Russia;24/2/2018 0:00:00;12;6654;Autos & Vehicles
Russia;26/2/2018 0:00:00;12;6656;Autos & Vehicles
Russia;28/2/2018 0:00:00;12;6658;Autos & Vehicles
Russia;2/3/2018 0:00:00;12;6660;Autos & Vehicles
Russia;3/3/2018 0:00:00;12;6661;Autos & Vehicles
Russia;10/3/2018 0:00:00;12;6668;Autos & Vehicles
Russia;11/3/2018 0:00:00;12;6669;Autos & Vehicles
Russia;12/3/2018 0:00:00;12;6670;Autos & Vehicles
Russia;22/3/2018 0:00:00;12;6680;Autos & Vehicles
Russia;5/4/2018 0:00:00;12;6694;Autos & Vehicles
Russia;21/4/2018 0:00:00;12;6704;Autos & Vehicles
Russia;14/5/2018 0:00:00;12;6727;Autos & Vehicles
Russia;19/5/2018 0:00:00;12;6732;Autos & Vehicles
Russia;20/5/2018 0:00:00;12;6733;Autos & Vehicles
Russia;21/5/2018 0:00:00;12;6734;Autos & Vehicles
Russia;22/5/2018 0:00:00;12;6735;Autos & Vehicles
Russia;5/6/2018 0:00:00;12;6749;Autos & Vehicles
Russia;20/11/2017 0:00:00;14;6560;Autos & Vehicles
Russia;30/11/2017 0:00:00;14;6570;Autos & Vehicles
Russia;1/12/2017 0:00:00;14;6571;Autos & Vehicles
Russia;10/12/2017 0:00:00;14;6580;Autos & Vehicles
Russia;17/12/2017 0:00:00;14;6587;Autos & Vehicles
Russia;18/12/2017 0:00:00;14;6588;Autos & Vehicles
Russia;21/12/2017 0:00:00;14;6591;Autos & Vehicles
Russia;23/12/2017 0:00:00;14;6593;Autos & Vehicles
Russia;27/12/2017 0:00:00;14;6597;Autos & Vehicles
Russia;30/12/2017 0:00:00;14;6600;Autos & Vehicles
Russia;7/1/2018 0:00:00;14;6608;Autos & Vehicles
Russia;24/1/2018 0:00:00;14;6623;Autos & Vehicles
Russia;29/1/2018 0:00:00;14;6628;Autos & Vehicles
Russia;1/2/2018 0:00:00;14;6631;Autos & Vehicles
Russia;19/2/2018 0:00:00;14;6649;Autos & Vehicles
Russia;13/3/2018 0:00:00;14;6671;Autos & Vehicles
Russia;14/3/2018 0:00:00;14;6672;Autos & Vehicles
Russia;2/4/2018 0:00:00;14;6691;Autos & Vehicles
Russia;16/4/2018 0:00:00;14;6699;Autos & Vehicles
Russia;20/4/2018 0:00:00;14;6703;Autos & Vehicles
Russia;26/4/2018 0:00:00;14;6709;Autos & Vehicles
Russia;3/5/2018 0:00:00;14;6716;Autos & Vehicles
Russia;16/5/2018 0:00:00;14;6729;Autos & Vehicles
Russia;17/5/2018 0:00:00;14;6730;Autos & Vehicles
Russia;27/5/2018 0:00:00;14;6740;Autos & Vehicles
Russia;9/6/2018 0:00:00;14;6753;Autos & Vehicles
Russia;22/11/2017 0:00:00;16;6562;Autos & Vehicles
Russia;26/11/2017 0:00:00;16;6566;Autos & Vehicles
Russia;28/11/2017 0:00:00;16;6568;Autos & Vehicles
Russia;3/12/2017 0:00:00;16;6573;Autos & Vehicles
Russia;4/12/2017 0:00:00;16;6574;Autos & Vehicles
Russia;14/12/2017 0:00:00;16;6584;Autos & Vehicles
Russia;20/12/2017 0:00:00;16;6590;Autos & Vehicles
Russia;17/1/2018 0:00:00;16;6616;Autos & Vehicles
Russia;20/1/2018 0:00:00;16;6619;Autos & Vehicles
Russia;27/1/2018 0:00:00;16;6626;Autos & Vehicles
Russia;4/2/2018 0:00:00;16;6634;Autos & Vehicles
Russia;25/2/2018 0:00:00;16;6655;Autos & Vehicles
Russia;6/3/2018 0:00:00;16;6664;Autos & Vehicles
Russia;9/3/2018 0:00:00;16;6667;Autos & Vehicles
Russia;24/3/2018 0:00:00;16;6682;Autos & Vehicles
Russia;31/3/2018 0:00:00;16;6689;Autos & Vehicles
Russia;17/4/2018 0:00:00;16;6700;Autos & Vehicles
Russia;19/4/2018 0:00:00;16;6702;Autos & Vehicles
Russia;29/4/2018 0:00:00;16;6712;Autos & Vehicles
Russia;1/5/2018 0:00:00;16;6714;Autos & Vehicles
Russia;18/5/2018 0:00:00;16;6731;Autos & Vehicles
Russia;23/5/2018 0:00:00;16;6736;Autos & Vehicles
Russia;30/5/2018 0:00:00;16;6743;Autos & Vehicles
Russia;8/6/2018 0:00:00;16;6752;Autos & Vehicles
Russia;18/11/2017 0:00:00;18;6558;Autos & Vehicles
Russia;19/11/2017 0:00:00;18;6559;Autos & Vehicles
Russia;25/11/2017 0:00:00;18;6565;Autos & Vehicles
Russia;13/12/2017 0:00:00;18;6583;Autos & Vehicles
Russia;29/12/2017 0:00:00;18;6599;Autos & Vehicles
Russia;5/1/2018 0:00:00;18;6606;Autos & Vehicles
Russia;18/1/2018 0:00:00;18;6617;Autos & Vehicles
Russia;30/1/2018 0:00:00;18;6629;Autos & Vehicles
Russia;3/2/2018 0:00:00;18;6633;Autos & Vehicles
Russia;9/2/2018 0:00:00;18;6639;Autos & Vehicles
Russia;12/2/2018 0:00:00;18;6642;Autos & Vehicles
Russia;15/2/2018 0:00:00;18;6645;Autos & Vehicles
Russia;17/2/2018 0:00:00;18;6647;Autos & Vehicles
Russia;23/2/2018 0:00:00;18;6653;Autos & Vehicles
Russia;1/3/2018 0:00:00;18;6659;Autos & Vehicles
Russia;7/3/2018 0:00:00;18;6665;Autos & Vehicles
Russia;23/3/2018 0:00:00;18;6681;Autos & Vehicles
Russia;30/3/2018 0:00:00;18;6688;Autos & Vehicles
Russia;6/4/2018 0:00:00;18;6695;Autos & Vehicles
Russia;14/4/2018 0:00:00;18;6697;Autos & Vehicles
Russia;24/4/2018 0:00:00;18;6707;Autos & Vehicles
Russia;27/4/2018 0:00:00;18;6710;Autos & Vehicles
Russia;4/5/2018 0:00:00;18;6717;Autos & Vehicles
Russia;9/5/2018 0:00:00;18;6722;Autos & Vehicles
Russia;12/5/2018 0:00:00;18;6725;Autos & Vehicles
Russia;15/5/2018 0:00:00;18;6728;Autos & Vehicles
Russia;29/5/2018 0:00:00;18;6742;Autos & Vehicles
Russia;1/6/2018 0:00:00;18;6745;Autos & Vehicles
Russia;2/6/2018 0:00:00;18;6746;Autos & Vehicles
Russia;14/6/2018 0:00:00;18;6758;Autos & Vehicles
Russia;15/11/2017 0:00:00;20;6555;Autos & Vehicles
Russia;2/12/2017 0:00:00;20;6572;Autos & Vehicles
Russia;26/12/2017 0:00:00;20;6596;Autos & Vehicles
Russia;9/1/2018 0:00:00;20;6610;Autos & Vehicles
Russia;2/2/2018 0:00:00;20;6632;Autos & Vehicles
Russia;6/2/2018 0:00:00;20;6636;Autos & Vehicles
Russia;8/2/2018 0:00:00;20;6638;Autos & Vehicles
Russia;14/2/2018 0:00:00;20;6644;Autos & Vehicles
Russia;16/2/2018 0:00:00;20;6646;Autos & Vehicles
Russia;20/2/2018 0:00:00;20;6650;Autos & Vehicles
Russia;8/3/2018 0:00:00;20;6666;Autos & Vehicles
Russia;21/3/2018 0:00:00;20;6679;Autos & Vehicles
Russia;8/5/2018 0:00:00;20;6721;Autos & Vehicles
Russia;11/5/2018 0:00:00;20;6724;Autos & Vehicles
Russia;26/5/2018 0:00:00;20;6739;Autos & Vehicles
Russia;3/6/2018 0:00:00;20;6747;Autos & Vehicles
Russia;7/6/2018 0:00:00;20;6751;Autos & Vehicles
Russia;10/6/2018 0:00:00;20;6754;Autos & Vehicles
Russia;14/11/2017 0:00:00;22;6554;Autos & Vehicles
Russia;16/11/2017 0:00:00;22;6556;Autos & Vehicles
Russia;21/11/2017 0:00:00;22;6561;Autos & Vehicles
Russia;23/11/2017 0:00:00;22;6563;Autos & Vehicles
Russia;27/11/2017 0:00:00;22;6567;Autos & Vehicles
Russia;16/1/2018 0:00:00;22;6615;Autos & Vehicles
Russia;31/1/2018 0:00:00;22;6630;Autos & Vehicles
Russia;18/2/2018 0:00:00;22;6648;Autos & Vehicles
Russia;27/2/2018 0:00:00;22;6657;Autos & Vehicles
Russia;16/3/2018 0:00:00;22;6674;Autos & Vehicles
Russia;11/6/2018 0:00:00;22;6755;Autos & Vehicles
Russia;12/6/2018 0:00:00;22;6756;Autos & Vehicles
Russia;13/6/2018 0:00:00;22;6757;Autos & Vehicles
Russia;17/11/2017 0:00:00;24;6557;Autos & Vehicles
Russia;29/11/2017 0:00:00;24;6569;Autos & Vehicles
Russia;5/12/2017 0:00:00;24;6575;Autos & Vehicles
Russia;8/12/2017 0:00:00;24;6578;Autos & Vehicles
Russia;15/12/2017 0:00:00;24;6585;Autos & Vehicles
Russia;7/2/2018 0:00:00;24;6637;Autos & Vehicles
Russia;13/2/2018 0:00:00;24;6643;Autos & Vehicles
Russia;21/2/2018 0:00:00;24;6651;Autos & Vehicles
Russia;24/5/2018 0:00:00;24;6737;Autos & Vehicles
Russia;25/5/2018 0:00:00;24;6738;Autos & Vehicles
Russia;31/5/2018 0:00:00;24;6744;Autos & Vehicles
Russia;9/12/2017 0:00:00;26;6579;Autos & Vehicles
Russia;28/12/2017 0:00:00;26;6598;Autos & Vehicles
Russia;5/3/2018 0:00:00;26;6663;Autos & Vehicles
Russia;28/5/2018 0:00:00;26;6741;Autos & Vehicles
Russia;19/12/2017 0:00:00;28;6589;Autos & Vehicles
Russia;20/3/2018 0:00:00;28;6678;Autos & Vehicles
Russia;4/6/2018 0:00:00;28;6748;Autos & Vehicles
Russia;12/12/2017 0:00:00;30;6582;Autos & Vehicles
Russia;25/1/2018 0:00:00;16;6829;Comedy
Russia;30/1/2018 0:00:00;16;6834;Comedy
Russia;13/2/2018 0:00:00;16;6848;Comedy
Russia;28/3/2018 0:00:00;16;6891;Comedy
Russia;29/3/2018 0:00:00;16;6892;Comedy
Russia;14/11/2017 0:00:00;18;6759;Comedy
Russia;21/11/2017 0:00:00;18;6766;Comedy
Russia;16/1/2018 0:00:00;18;6820;Comedy
Russia;15/2/2018 0:00:00;18;6850;Comedy
Russia;20/2/2018 0:00:00;18;6855;Comedy
Russia;2/3/2018 0:00:00;18;6865;Comedy
Russia;14/3/2018 0:00:00;18;6877;Comedy
Russia;16/3/2018 0:00:00;18;6879;Comedy
Russia;20/3/2018 0:00:00;18;6883;Comedy
Russia;24/11/2017 0:00:00;20;6769;Comedy
Russia;28/11/2017 0:00:00;20;6773;Comedy
Russia;1/12/2017 0:00:00;20;6776;Comedy
Russia;1/2/2018 0:00:00;20;6836;Comedy
Russia;13/3/2018 0:00:00;20;6876;Comedy
Russia;2/5/2018 0:00:00;20;6920;Comedy
Russia;9/5/2018 0:00:00;20;6927;Comedy
Russia;10/5/2018 0:00:00;20;6928;Comedy
Russia;18/11/2017 0:00:00;22;6763;Comedy
Russia;19/11/2017 0:00:00;22;6764;Comedy
Russia;19/12/2017 0:00:00;22;6794;Comedy
Russia;5/1/2018 0:00:00;22;6811;Comedy
Russia;13/1/2018 0:00:00;22;6817;Comedy
Russia;24/1/2018 0:00:00;22;6828;Comedy
